movie_name,rating,genres,tweet
12 Angry Men,9.0,"Crime,Drama","Just watched Patterns, another good film from the 1950s I'd surprisingly never seen. Starred two of the 12 Angry Men, Ed Begley and Edward Binns. Very good little movie. https://t.co/ANse1zyQsf"
12 Angry Men,9.0,"Crime,Drama","the jurors debate and argue, with each revelation and twist adding to the suspense.

Overall, ""12 Angry Men"" is a classic film that showcases the power of great writing and acting. 

I'd rate it 9/10

Here is a link to see the movie on YouTube:👇
https://t.co/fJdc2H4E8D"
12 Angry Men,9.0,"Crime,Drama","🎬MOVIE HISTORY: 66 years ago today, April 13, 1957, the movie '12 Angry Men' opened in theaters!

#MartinBalsam #JohnFielder #LeeJCobb #EGMarshall #JackKlugman #EdwardBinns #JackWarden #HenryFonda #JosephSweeney #EdBegley #GeorgeVoskovec #RobertWebber #SidneyLumet https://t.co/DnMEbNjYAG"
12 Angry Men,9.0,"Crime,Drama",12 Angry Men on TV Time https://t.co/22A9j5xPif https://t.co/rJBjglBP2p
12 Angry Men,9.0,"Crime,Drama","apparently this movie is one of my grandmothers favourites, however trying to talk about it is incredibly stressful…
“where’s that guy?” “which one” “the man, the angry one” “WHICH ONE IS THAT” “the..the one that yells!” “WHICH ONE?!” 

…the movie is called 12 angry men"
12 Angry Men,9.0,"Crime,Drama","@TonyySopranooo First to last movie! What a journey!
I also thought of 12 Angry men and Dog Day Afternoon!"
12 Angry Men,9.0,"Crime,Drama","12 ANGRY MEN
this is one of the smartest movies ive seen in a long time. theres a lot of great things about this movie but the things that stood out to me most were the acting, use of weather and every character having their own distinct personality and motives https://t.co/C7f0Y41TT8"
12 Angry Men,9.0,"Crime,Drama","April 13 1957 was the premiere of 12 Angry Men.
Sidney Lumet had one of the great film debuts, the perfect example of a movie focused on story, character and conflict. We spend 96 minutes in a stifling hot  jury room as the tension builds. Fantastic cast, especially Lee J. Cobb https://t.co/1BxVFVjZxW"
12 Angry Men,9.0,"Crime,Drama","@_SierraBreeze_ 12 angry men maybe same pace as shawshank. It's intriguing to listen to each person debate and their original philosophy. 

Hey. I'm a scary movie kinda person too."
12 Angry Men,9.0,"Crime,Drama","@Sassychickie @Nance726 @WRDesilvey 12 angry men and Casablanca are at least short.

Personally I adore Casablanca love how they shot that when we were losing the war and it was so confident they'd win and 12 angry men is like the og court movie 😍 

They don't make good movies anymore 😑"
12 Angry Men,9.0,"Crime,Drama","@ForeverPlatypus A juror is there to determine the facts of the case as presented. 

Would you want a juror doing his own DNA research and presenting incorrect information to the other jurors for your murder trial or would you want it based on expert testimony.

12 Angry Men is just a movie"
12 Angry Men,9.0,"Crime,Drama","@Mr_Honkitude In principle, a juror doing their own research is not a bad thing -- for example, watch the classic movie '12 angry men'.

The long list of bull from the clown trial in this case...yeesh, poor guy. hopefully the pardon is fast to get the innocent man released."
12 Angry Men,9.0,"Crime,Drama","U'll need to think again for 3 hours after u watch this movie
-12 angry men- https://t.co/00jGo3t1GU"
12 Angry Men,9.0,"Crime,Drama",@dennisbhooper Legal movies. And like not even their realism just like the movie itself. Talk about 12 angry men and invite me on. I can add in crackerjack commentary like “oh yeah I’d totally be Henry Fonda in this!”
12 Angry Men,9.0,"Crime,Drama","@the_moviebob @JohnDiLillo Yeah, and while we're at it we should remake 12 angry men with a cast of gen z tiktokers, just to piss off all the elitist ""movie fans"""
12 Angry Men,9.0,"Crime,Drama","Sorry to keep banging on about this, but 12 Angry Men is free to watch on Amazon and it really is a superb movie. It gets down to a fundamental part of humanity which is very relevant today. It may be old, but it's brilliant &amp; every one of the cast is just perfect."
12 Angry Men,9.0,"Crime,Drama","Now watching the movie 12 ANGRY MEN [1997]
📺 https://t.co/rJBrYlpCXj"
12 Angry Men,9.0,"Crime,Drama","finally seen 12 angry men.
excellent movie!
however i must say, from the title, i was expecting all 12 men featured in the film to be angry. in reality, only a handful of them were. i feel very misled"
12 Angry Men,9.0,"Crime,Drama","""12 Angry Men"" - Stars: Henry Fonda, Lee J. Cobb, Martin Balsam, John Fiedler, E.G. Marshall.... https://t.co/3GxMWkkRh5

Director: Sidney Lumet
Release Date: 10 April 1957, USA 

Nominated for #3Oscars®
#TopRatedMovie:#5

Best Movie Scenes:
https://t.co/KzUlrAPRr5…
@YouTube https://t.co/nCrFvJz928"
12 Angry Men,9.0,"Crime,Drama","@lisa_iannattone If you've ever seen the movie, 12 Angry Men, then you know how extremely difficult it was for, in the original, Henry Fonda's character to be the one dissenting voice, and conversely, how important it was that he held his ground. I highly recommend the movie (1957 version)."
12 Angry Men,9.0,"Crime,Drama","@MidCenturyCinem @movieweb @thanerosenbaum @Leigh_Singer What a great movie. In our project, we've learned that film adaptations of plays (or teleplays) don't generally hold up over time, so it's a real testament when they do: 12 Angry Men, Streetcar, and Virginia Woolf are probably the very best examples."
12 Angry Men,9.0,"Crime,Drama","12 Angry Men

It was distant 1957 when Sidney Lumet debuted with his first movie, starting a long and prolific directing career that sadly ended in 2011. Enjoy!

#MOVIES #SidneyLumet #HenryFonda #LeeJCobb #EGMarshall #EdBegley #JosephSweeney 

READ MORE

https://t.co/RBT6P9SLu9 https://t.co/4d00BD6pBz"
12 Angry Men,9.0,"Crime,Drama",Got a new favorite movie!! 12 Angry Men https://t.co/WipkfnQHNP
12 Angry Men,9.0,"Crime,Drama","What could have been the budget for the movie ""12 Angry Men""?"
12 Angry Men,9.0,"Crime,Drama","Happy April 10th movie release birthdays to: 

- Trolls World Tour (2020) 
- The Main Event (2020)
- The Silence (2019) 
- The Longest Ride (2015) 
- Hannah Montana: The Movie (2009) 
- Newsies (1992) 
- Sleepwalkers (1992) 
- 12 Angry Men (1957) 
- East of Eden (1955) 
#movies"
12 Angry Men,9.0,"Crime,Drama",@Route_60plus 12 Angry Men. Great movie that I saw when I was a kid.
Fight Club,8.8,Drama,"I just got result 'fight club (1999)' on quiz 'which male manipulator movie are you'. What will you get?

nunka nem vi https://t.co/EYMo8c196f via @uquiz"
Fight Club,8.8,Drama,"lil bit spoiler for the Full Album.. What Hanbin did today was made a rap song, will be the 1st track in the album inspired by a movie called Fight Club. 🔥 Rapper Hanbin is back @shxx131bi131 https://t.co/VdVKh4kdAx"
Fight Club,8.8,Drama,telling people fight club is your favourite movie is so much more embarrassing that it should be😭
Fight Club,8.8,Drama,I just got result 'fight club (1999)' on quiz 'which male manipulator movie are you'. What will you get? https://t.co/2wXJLILvjO via @uquiz
Fight Club,8.8,Drama,How Bruno and Fight Club are the exact same movie. https://t.co/64K4jPohcm https://t.co/QlbCPhPzNo
Fight Club,8.8,Drama,"It's odd. Fight Club is seriously excellent, bordering on perfect, and if you say it's your favorite movie I'm dismissing you as a juvenile waste of breath."
Fight Club,8.8,Drama,"@HackinTimSeeley @whatthe_shea I read Haunted when it first came out. I remember thinking ""I liked the fight club movie okay. I like horror kinda stuff. I'll just... Wait what is... Oh... Oh no."""
Fight Club,8.8,Drama,@chasemoloney @morallawwithin best movie of all-time the dark knight or fight club ?
Fight Club,8.8,Drama,I just got result 'fight club (1999)' on quiz 'which male manipulator movie are you'. What will you get? https://t.co/YVBeN3IvIr vía @uquiz
Fight Club,8.8,Drama,I just got result 'fight club (1999)' on quiz 'which male manipulator movie are you'. What will you get? https://t.co/FGX4l5SPhx via @uquiz
Fight Club,8.8,Drama,"i gained inspiration from the movie fight club and a ufc fighter that i like
i don’t have energy to diss anyone..
and the other song, should i say it’s a song that makes you crave whiskey? 
the kids won’t know about this.. 😌
do you guys know about the scent of adults~?"
Fight Club,8.8,Drama,I just got result 'fight club (1999)' on quiz 'which male manipulator movie are you'. What will you get? https://t.co/qwX9iEvzdj via @uquiz
Fight Club,8.8,Drama,"Hanbin did an intense (?) rap song today. It's the 1st track &amp; was inspired by movie ""Fight Club"" &amp; his fav UFC player, but it's not a diss track (?), he doesn't have energy to diss anyone. 😂

2nd track is a song that will make us craving for whiskey 🥃"
Fight Club,8.8,Drama,"Top movies of all time
Taxi driver, mario movie, sonic 2, batman 22 , American psycho, fight club, red dawn 84 and idk what other movies I like"
Fight Club,8.8,Drama,I just got result 'fight club (1999)' on quiz 'which male manipulator movie are you'. What will you get? https://t.co/ev3Cc72R3q via @uquiz
Fight Club,8.8,Drama,"incel movie ranking 

1. american psycho (gay and feminist masterpiece)
2. Taxi Driver

3. Fight club (it’s okay)
-
-
-
-
-
-
4. J*ker"
Fight Club,8.8,Drama,I just got result 'fight club (1999)' on quiz 'which male manipulator movie are you'. What will you get? https://t.co/winv5m6qD0 via @uquiz
Fight Club,8.8,Drama,pffff vamoos I just got result 'fight club (1999)' on quiz 'which male manipulator movie are you'. What will you get? https://t.co/8eWNMgJyAO vía @uquiz
Fight Club,8.8,Drama,I described it as rachel sennott lesbian fight club american pie movie my bad
Fight Club,8.8,Drama,"Fincher vs Nolan

Fincher has higher highs (Zodiac, Social Network, Fight Club), Nolan peaked earlier (Memento or The Prestige)... Nolan has the more highly anticipated upcoming movie though. https://t.co/utF9dXol54"
Fight Club,8.8,Drama,"I’m thinking about the fact that this was inspired by Fight Club, a movie criticizing toxic masculinity and this theme fits Choi San so much https://t.co/3a5Qz9hDNd"
Fight Club,8.8,Drama,cant believe viviennes tweet made me remember Fight Club exists and its actually my second favourite movie so now im rethinking my life and reliving my obsession with it from 2021/2022 https://t.co/q2RXIkjX3P
Fight Club,8.8,Drama,"@akki_dhoni @SRKian108 Jo film asli me acchi hoti hai wo positive wom se hit ho hi jaati hai unless wo ahead of time na ho aur logo ko samaj me aaye. Jo movie acchi ho fir bhi collection na kare wo hi cult classic banti hai eg tumbaad,Swades, The Shawshank Redemption,Fight club,Donnie Darko etc"
Fight Club,8.8,Drama,@lakers_man24 Narrator of movie fight club🗿
Fight Club,8.8,Drama,"Siempre lo supe y ustedes también.

I just got result 'fight club (1999)' on quiz 'which male manipulator movie are you'. What will you get? https://t.co/zcFR9xSJN6 a través de @uquiz"
Fight Club,8.8,Drama,"speaking of fight club i cant stop thinking about how they almost got RH doing the soundtrack for that movie but the band declined due to stress.

the narrator absolutely looks like he listens to radiohead on a daily basis that mf would LOVE ok computer"
Fight Club,8.8,Drama,"@Talentless_Nana He is not blind , he's the narrator of movie fight club☠️"
Fight Club,8.8,Drama,"@tbzill @darinbunch @Sophia_Nyx In fight club it’s more about the idea of the movie it was amazing. Finally opened eyes to something else. In american history x it was about understanding how to be a normal human, how to do things right. Like they can’t even be compared but they both so great movies and favs."
Fight Club,8.8,Drama,I just got result 'fight club (1999)' on quiz 'which male manipulator movie are you'. What will you get? https://t.co/TN7yAjTA8m via @uquiz kkkk
Fight Club,8.8,Drama,"Yep, I just watched the full Movie of Fight Club and #that Scene of the beginning of this Movie is so very sad, literally full of Angst Stuff

Tyler literally died..."
Fight Club,8.8,Drama,"Entendir. 

I just got result 'fight club (1999)' on quiz 'which male manipulator movie are you'. What will you get? https://t.co/9ZBk7b6NRj via @uquiz"
Fight Club,8.8,Drama,"@tarekbadrsh a scene from movie of tyler durden as a cat standing with patrick bateman as a cat and walter white as a cat, in the cat fight club, in the style of david fincher cinematography in fight club movie, IMAX camera --v 5 --ar 16:9 --q 1"
Fight Club,8.8,Drama,movie: “Fight Club”. #FightClub https://t.co/TOMTEYed6v
Fight Club,8.8,Drama,"Movie Fight Club question 25 is live.

What is the best non-western set in the South?

We've already got Scarlett O'hara duking it out with
Matthew McConaughey with Gregory Peck looking on and stroking his chin. Check it out. 
https://t.co/dJH3E3qU7I"
Fight Club,8.8,Drama,"Movie Fight Club question 25 is live.

What is the best non-western set in the South?

We've already got Scarlett O'hara duking it out with
Matthew McConaughey with Gregory Peck looking on and stroking his chin. Check it out. 
https://t.co/53GzT2j8pR"
Fight Club,8.8,Drama,I just got result 'fight club (1999)' on quiz 'which male manipulator movie are you'. What will you get? https://t.co/TXeLJauZXY via @uquiz
Fight Club,8.8,Drama,@ShitpostGate this is literally just the ending of the Fight Club movie bro 😭
Fight Club,8.8,Drama,"fav album - Leviathan by Mastodon
fav movie - Fight Club
fav game - Terraria 
fav sport - table tennis https://t.co/0cMxq9DYGh https://t.co/9OlpKSOy11"
Fight Club,8.8,Drama,I just got result 'fight club (1999)' on quiz 'which male manipulator movie are you'. What will you get? https://t.co/tm9wE26tOI via @uquiz
Fight Club,8.8,Drama,"April 12: FIGHT CLUB

https://t.co/E1DZ77ldN3

Regardless of the fact that this movie is overrated and liked for the wrong reasons, the needle drop at the end is so exquisite I can’t even put into words the way it makes me feel."
Fight Club,8.8,Drama,just got result 'fight club (1999)' on quiz 'which male manipulator movie are you'. What will you get? https://t.co/Z9ntvsyQxk https://t.co/x3GBkqf5E7 https://t.co/OilrpwOwcJ
Fight Club,8.8,Drama,I did that male manipulator movie quiz last night and didn’t post it cause i got fight club. I like frowned at it and went to bed LOL
Fight Club,8.8,Drama,"@MCCCANM I've been a regular business traveler the last 15 years (the last 2 have been very limited) and I know that feeling!  I now understand where Tyler Durden from the movie ""Fight Club"" came from!"
Fight Club,8.8,Drama,"Watched Fight Club while sober for the first time (second time total) and that movie is just straight fatherless behavior. They even say it in the movie! I know they all fukin STUNK. Why do so many people make that their personality? 

It was a good movie tho"
Fight Club,8.8,Drama,I love the movie fight club but as soon as a man says he likes it I’m like why
Fight Club,8.8,Drama,"@pedro_o_horta aqui eu fui luz
I just got result 'fight club (1999)' on quiz 'which male manipulator movie are you'. What will you get? https://t.co/YtV6BF2AxT via @uquiz"
Fight Club,8.8,Drama,"@ChimpChomp @IwriteOK amazing how many people can watch a movie and miss the whole plot / who the bad guy is. There's a whole genre of films that fall into this category. This one and Fight Club top the list of the ""angry white man fails to recognize the villain"" genre"
Fight Club,8.8,Drama,"KKKKKKKK não tinha como ser pior (adoro esse filme)

I just got result 'fight club (1999)' on quiz 'which male manipulator movie are you'. What will you get? https://t.co/g47gCtFu3z via @uquiz"
Fight Club,8.8,Drama,I just got result 'fight club (1999)' on quiz 'which male manipulator movie are you'. What will you get? https://t.co/XrkjUmz9Ns przez @uquiz
Fight Club,8.8,Drama,@Steve_Sailer you sound like one of those dolts who thought fight club was a movie about boxing.
Schindler's List,9.0,"Biography,Drama,History",just found out that some of the muslim countries LITERALLY banned the movie “schindler’s list” because “it’s a propaganda with the purpose of asking for sympathy for jewish people.”
Schindler's List,9.0,"Biography,Drama,History","@Terrista2 @GOP @tedcruz Well, good then quit moving here.  Oh, and when you get a minute pop in Schindler’s list, take a look at that movie.😉"
Schindler's List,9.0,"Biography,Drama,History",Remember that movie where only the police and military had guns? It was called Schindler's List. https://t.co/qFc3hM0Pl3
Schindler's List,9.0,"Biography,Drama,History",@KatyMontgomerie @WILPublication I recommend Schindler’s List if you haven’t seen it already. It’s such a powerful movie.
Schindler's List,9.0,"Biography,Drama,History","@everymovieplug Schindler's list is one hell of a movie, you you aren't that emotionally stable please don't see it"
Schindler's List,9.0,"Biography,Drama,History","@JoeBiden I once saw a movie where only the police and military had ""assault"" weapons. It was called ""Schindler's List""."
Schindler's List,9.0,"Biography,Drama,History",The best thing about being a gay man who has zero interest in the atypical relationship is just wanting someone to play ping pong with and make incredibly poor taste jokes whilst watching critically acclaimed movie Schindler’s List.
Schindler's List,9.0,"Biography,Drama,History",@JoeBiden I saw a movie the other day.. only the military and police had guns.. it was called Schindler's list.
Schindler's List,9.0,"Biography,Drama,History","@MozartsGirl @Mslexia Regarding Schindler's List I definitely agree. I feel like the Jaws movie &amp; the Jaws novel were both good, but they focused on very different aspects of the story."
Schindler's List,9.0,"Biography,Drama,History",@sairasameerarao @halleberry I saw this movie one time that you would like where only the government had guns. Schindler's list.
Schindler's List,9.0,"Biography,Drama,History","Some stories of Holocaust survivors are so remarkable, they seem straight out of a movie. In the case of Joseph Bau, some of his story actually was featured in 'Schindler's List'

Read more about his extraordinary life as a graphic artist turned forger ... https://t.co/JfiRaukCSf"
Schindler's List,9.0,"Biography,Drama,History","@EliadCohen1 Lest we forget @EliadCohen1
There was a movie many, many years ago called Schindler's List.  I cried so much. The horrific cruelty towards human kind because of a different believe, may NEVER happen again. The scars runs deep and it is so sad. Thanks for posting this. 💞"
Schindler's List,9.0,"Biography,Drama,History",@SenJackyRosen The movie 'Conspiracy' and 'Schindler's List' should be required viewing in HS and college world history classes.
Schindler's List,9.0,"Biography,Drama,History","@JoeBiden What we need to do is ban Presidents who are incompetent in controlling the border. More people are dying from fentanyl than guns. 

There is a movie where guns have been taken away from the public. It's called ""Schindler's List"" ."
Schindler's List,9.0,"Biography,Drama,History","@FCBMario19 Schindler’s List is an even better WW2 movie. But it’s 3h, 15m long👀"
Schindler's List,9.0,"Biography,Drama,History",@AveenJamie @benshapiro I saw a movie where only the military and the police owned guns.  It is called “Schindler’s List”.
Schindler's List,9.0,"Biography,Drama,History",@HananyaNaftali The Schindler's list...my favourite movie...showed the story of yahudi.....how they tortured in Germany by Nazis
Schindler's List,9.0,"Biography,Drama,History",@KTNV There's a movie where Only the Military and Police have guns... It's called Schindler's List.
Schindler's List,9.0,"Biography,Drama,History",@MSNBC Has nobody at MSNBC ever watch the movie Schindler’s list?
Schindler's List,9.0,"Biography,Drama,History",@EdKrassen They made a movie once where the only people with guns were the police and military; you might have seen it…”Schindler’s List”?
Schindler's List,9.0,"Biography,Drama,History","DELETED: Nostalgia Critic
 (@ChannelAwesome) REMOVES ‘tongue in cheek’ review of WW2 movie: Schindler's List (1993) only 5 minutes after uploading it. https://t.co/IfE7bMOpBa"
Schindler's List,9.0,"Biography,Drama,History","@clarencehilljr Tommy Boy is one of my favorite movies of all time, could watch it over and over again; however, Schindler's List is probably the *best* movie I have ever seen.  I don't prefer to watch SL, even if it is technically better.  Same with sports."
Schindler's List,9.0,"Biography,Drama,History","Schindler's list✅
Incredibly powerful and haunting movie. Liam Neeson's performance at the end broke me. Amazing visuals. Some scenes in this movie are so chilling but it is also supplanted by this sense of hope and redemption by the ending. 
5+/5 https://t.co/DM6tLOX353"
Schindler's List,9.0,"Biography,Drama,History",@VesperAegis @fox13seattle Are you thinking of a utopia where only the government has guns? There is a historical movie about it called Schindler's List. https://t.co/jLo86b5ih7
Schindler's List,9.0,"Biography,Drama,History","i mean i thought schindler's list was really sad too, but it's just a movie. chill out. https://t.co/m03d3moDLE"
Schindler's List,9.0,"Biography,Drama,History","Can someone with a film or art or valid storytelling background please explain, in detail, why everybody is so enamored with this frame?

The movie is excellent, I agree. But why this frame? People are canonizing it like it’s “Schindler’s List ‘Heart on Fire’ ” or “Jurassic… https://t.co/eQVzSjMGFo"
Schindler's List,9.0,"Biography,Drama,History","@TheSWPrincess @eddsmitty Absolutely true! Stephen Spielberg's brilliant &amp; heart wrenching movie ""Schindler's List"" was super poignant re: Hitler's brutal killings of Jews in the Holocaust during Nazi Germany. However, real pics of Hitler's death camps are gut wrenching &amp; so heart 💔breaking to see! #CRT https://t.co/3OUYbkwDgd"
Schindler's List,9.0,"Biography,Drama,History",@BasedKalinowsky We went to see Schindler's list in a drive-in movie and in the car next to us a couple was having sex during the whole movie.
Schindler's List,9.0,"Biography,Drama,History","“This is a culmination of our life’s work. This is what Schindler's List is to Steven Spielberg,” Eubulus Timothy @eubulustimothy
https://t.co/1bJUwLnVOs"
Schindler's List,9.0,"Biography,Drama,History","""I saw a movie where only the police and military had guns. It was called Schindler's List."" –  Seen on a protest sign https://t.co/PDX69nPoqk"
Schindler's List,9.0,"Biography,Drama,History",@dom_lucre Gun debate.  Seems like words aren’t working. Maybe you should put in the movie Schindler’s list and get a good visual for a while we don’t need gun laws!   Debates over. https://t.co/HjqPuWSKjY
Schindler's List,9.0,"Biography,Drama,History","Just watched Schindler's List, and I'm sorry, the Mario movie is still better."
Schindler's List,9.0,"Biography,Drama,History",@KingIcespike Waiting to see if these people defend “representation” when a movie like Schindler’s list is made.
Schindler's List,9.0,"Biography,Drama,History","@KendraWrites @thewapuche I don’t recall saying that ‘until you see Schindler’s List you are uninformed.’  

That of course wouldn’t be true. 

I did a year long class at college on the Holocaust. Dove in deep. still that movie stunned me. And I was previously informed. 

Still, I’d never watch it again."
Schindler's List,9.0,"Biography,Drama,History","Looking for a powerful and emotional movie that will leave a lasting impact?  ""Schindler's List."" This critically acclaimed film tells the true story of Oskar Schindler, a German businessman who saved the lives of more than a thousand Jewish workers during the Holocaust. https://t.co/MleJL0YCFF"
Schindler's List,9.0,"Biography,Drama,History",@GuitarBuckeye @Herbertkrspyleg @4Mischief I saw a movie once where only the police and the military were allowed to have guns.  It was called Schindler's List.
Schindler's List,9.0,"Biography,Drama,History",Schindler's List (2/9) Movie CLIP - Commandant Amon Goeth (1993) HD https://t.co/oqVyotpKif via @YouTube
Schindler's List,9.0,"Biography,Drama,History",I just figured out the actress who played Miss Honey in Matilda also played Helen Hirsch in Schindler's List and it kinda blows my movie-centric mind 🤯🎬 #FilmTwitter https://t.co/RxXXxEhJKL
Schindler's List,9.0,"Biography,Drama,History","@BigShade55 7 to 8. I thought that it was an another serious Drama movie coming from the director, Steven Spielberg. I think Steven Spielberg's movies like ""Munich,"" ""Amistad,"" and ""Schindler's List"" deals with a lot of important subject in the world history."
Schindler's List,9.0,"Biography,Drama,History",Schindler's List (9/9) Movie CLIP - The Schindler Jews Today (1993) HD https://t.co/5m4dBtPWAk via @YouTube ...
Schindler's List,9.0,"Biography,Drama,History","@H_B_KYE Hi Phi, I'm not Thai and I don't know the context why people are laughing at this or making it a meme but I know The Boy in the Striped Pajamas - I read the book and saw the movie too, along with Schindler's List. The holocaust is no laughing matter. It's very heartbreaking. 😭"
Schindler's List,9.0,"Biography,Drama,History",my Jewish homie just called Schindler’s list a male manipulator movie
Schindler's List,9.0,"Biography,Drama,History","@MysterySolvent She calls her cable company to complain someone took the laugh track out of Schindler's List.

The customer service rep explains the film has not been edited &amp; her different viewing experience is due to the fact the last time she watched the movie with family &amp; friends."
Schindler's List,9.0,"Biography,Drama,History","@humanf1rst @KhuzestanSultan @EndWokeness Schindler's List was a make believe movie about a completely fictional event. I didn't like that either, now that you mention  it."
Schindler's List,9.0,"Biography,Drama,History","@OfficialVizeh Album - Sgt. Pepper’s Lonely Hearts Club Band
Movie - Schindler’s List
Game - FIFA 15
Footballer - Duncan Edwards"
Schindler's List,9.0,"Biography,Drama,History",@rbisrb @DulGorm Why don’t you go watch the movie Schindler’s list and educate yourself?   I think that’s the only movie based in reality I know of where the government has guns and the people don’t.
Schindler's List,9.0,"Biography,Drama,History","@LuChuanfilms Mr. Chuan! I just watched the movie City Of Life and Death! I have watched many war films in my life time. Schindler's List, Come and See, Stalingrad 1997, Das Boot, etc. I would love to talk to you somehow! Whichever way possible, I would love to talk."
Schindler's List,9.0,"Biography,Drama,History","@Jenn10007 I'm not quite sure what kind of information I would choose to divulge if I were to become a whistle blower. For example, that my dog's favorite toy is a stuffed bear, or that my favorite movie is Schindler's List. I probably wouldn't be a hero, but at least I wouldn't be accused."
Schindler's List,9.0,"Biography,Drama,History","""The girl in the red"" scene in Schindler's List movie represents the innocence of the Jews being slaughtered.
Now Israel is doing the same to Palestinian children!
The Jews owned only 6% of Palestine's lands, but Israel occupied 85%! 

#FreePalestine https://t.co/JNw9wsyqLh"
Schindler's List,9.0,"Biography,Drama,History",@sayitnspinit Bless your heart.  I watched a movie where only the police and military had guns.  They took the private citizens guns away. Watch it.  It’s called “Schindler’s List.”
Star Wars: Episode V - The Empire Strikes Back,8.7,"Action,Adventure,Fantasy,Sci-Fi","My friend just agreed to finally watch Empire Strikes Back before I would rewatch Black Panther with her, on the condition that the next movie we watch is Quantumania https://t.co/NYtmhIDVga"
Star Wars: Episode V - The Empire Strikes Back,8.7,"Action,Adventure,Fantasy,Sci-Fi","@SiegeOfClones Episode 5: The Empire Strikes Back is my favorite. It made huge impacts in the story and had one of the biggest reveals in movie cinema history. Whether your watched for the first time in the 80s or the first time in 90s, or even the 2000s, everyone I've spoke to were in shock."
Star Wars: Episode V - The Empire Strikes Back,8.7,"Action,Adventure,Fantasy,Sci-Fi",the empire strikes back https://t.co/ZnfkBdk5lp
Star Wars: Episode V - The Empire Strikes Back,8.7,"Action,Adventure,Fantasy,Sci-Fi","In The Empire Strikes Back, when Vader cuts Luke’s hand off, Mark Hamill’s hand accidentally DID get cut off. George Lucas liked the take so much that he kept it in the movie"
Star Wars: Episode V - The Empire Strikes Back,8.7,"Action,Adventure,Fantasy,Sci-Fi","A brilliant movie. And in our case the Fish is a Red Herring.
https://t.co/9KJLA7HlFW
@PeterRHann1 
@CEOAdam 

I want this one on the Big Screen after Empire Strikes Back!
  If only for one knight 😉"
Star Wars: Episode V - The Empire Strikes Back,8.7,"Action,Adventure,Fantasy,Sci-Fi","@Biodude2020 @afrocosmist So what do you think of TOS?

When the original movie came out, Star Wars was king and Star Treks first movie was pretty bad. The Empire Strikes back  was pretty good SO was Khan its been tilting to Trek ever since RoJ  TNG beat the prequels decisively. Rogue One was good"
Star Wars: Episode V - The Empire Strikes Back,8.7,"Action,Adventure,Fantasy,Sci-Fi","More HM for Movie:
Empire Strikes Back
The Super Mario Bros. Movie
Despicable Me
Rogue One

More HM for Character:
Batman
The Armorer
Ahsoka Tano
Greef Karga
R2-D2
Doctor Strange
Iron Man
Ant-Man
Deadpool

More HM for Villain:
Joker
Palpatine
Doctor Doom
Thanos
Cad Bane"
Star Wars: Episode V - The Empire Strikes Back,8.7,"Action,Adventure,Fantasy,Sci-Fi",@TheSpaceshipper performance of empire strikes back Han is frozen just like at the movie mando will freeze it is my expectation i have spoken 😊
Star Wars: Episode V - The Empire Strikes Back,8.7,"Action,Adventure,Fantasy,Sci-Fi",Movie Posters Porn - Star Wars: Episode V - The Empire Strikes Back (1980) [1200x1800] By Jack Gregory https://t.co/G575PXrHXb
Star Wars: Episode V - The Empire Strikes Back,8.7,"Action,Adventure,Fantasy,Sci-Fi",What Star Wars movie am I watching for my bday??? Revenge of The Sith or Empire Strikes Back????
Star Wars: Episode V - The Empire Strikes Back,8.7,"Action,Adventure,Fantasy,Sci-Fi",@aptshadow Fun Easter Egg from the Empire Strikes Back: in one scene from the movie one of character says an easy to miss line about Luke’s real parents.
Star Wars: Episode V - The Empire Strikes Back,8.7,"Action,Adventure,Fantasy,Sci-Fi","By this logic empire strikes back and return of the jedi are non-canon sequels to a movie that doesn't exist because George had to rename ""star wars"" to ""star wars episide IV: a new hope"".

We never got ""star wars 2"" https://t.co/EqbhCfBHBQ"
Star Wars: Episode V - The Empire Strikes Back,8.7,"Action,Adventure,Fantasy,Sci-Fi",@RUSignificant Actually Empire Strikes Back is the better movie and it’s way better then the original Star Wars too
Star Wars: Episode V - The Empire Strikes Back,8.7,"Action,Adventure,Fantasy,Sci-Fi","@BaronDestructo @DarthHamill @DarthSidious33 @XDarthThunderX @darth_swlove03 @stardust1006 @NotDrSheldonC @iGot_C3PO @StarWarsFanGirl @BamSmackPow @Scarlet49560258 We agree The Empire Strikes Back is the number one, while habitually the ""second"" movie is the worst in a trilogy."
Star Wars: Episode V - The Empire Strikes Back,8.7,"Action,Adventure,Fantasy,Sci-Fi","- Album 
Seventh son of a Seventh Son, Iron Maiden

- Movie
The Empire Strikes Back

- Game
Mass Effect: Legendary Edition

- Footballer
Miroslav Klose https://t.co/hFdXFIcPdn https://t.co/Ys6MuPJioB"
Star Wars: Episode V - The Empire Strikes Back,8.7,"Action,Adventure,Fantasy,Sci-Fi","Magnificent movie poster artwork by Roger Kastel for the original US release of ‘The Empire Strikes Back’ (1980)
#movie #StarWars #film #MoviePoster https://t.co/R8UJY4hJ18"
Star Wars: Episode V - The Empire Strikes Back,8.7,"Action,Adventure,Fantasy,Sci-Fi","@drsoap8 Star Wars A Phantom Menace
Star Wars Attack of the clones
Star Wars Revenge of the sith
Star Wars A New hope
Star Wars The empire strikes back
Star Wars Return of the jedi
Star Wars The Force Awakens
Star Wars The Last Jedi
Star Wars Rise of Skywalker
Clone Wars Movie"
