movie_name,rating,genres,tweet,preprocessed_tweets
Forrest Gump,8.8,"Drama,Romance",@hourly_shitpost I saw him in that Forrest Gump movie plagiarist 😡😠  😂😂😆,"['saw', 'movie', 'plagiarist']"
Pulp Fiction,8.9,"Crime,Drama",Pulp Fiction is a very boring movie.,"['bore', 'movie', '.']"
Pulp Fiction,8.9,"Crime,Drama","Your Result:
pulp fiction (1994)
we get it, you like the movie. try solving some actual problems. starting with you. https://t.co/TGknX2yhOv","['result', ':', '(', '1994', ')', 'get', ',', 'like', 'movie', '.', 'try', 'solve', 'actual', 'problems', '.', 'start', '.']"
Pulp Fiction,8.9,"Crime,Drama","Okay so with my regards to the Lilo &amp; Stich remake tossing out Cobra Bubbles, um-

You know Ving Rhames is an actual actor, right?

Like-

He was one of the main chars in Pulp Fiction?

He's still doing it?

YOU COULD'VE PUT HIM IN THE MOVIE TO REPRISE HIS ANIMATED CHARACTER. https://t.co/5qZW6JbMJl","['okay', 'regard', 'lilo', '&', 'amp', ';', 'stich', 'remake', 'toss', 'cobra', 'bubble', ',', 'um-', 'know', 'ving', 'rhames', 'actual', 'actor', ',', 'right', '?', 'like-', 'one', 'main', 'char', '?', ""'s"", 'still', '?', 'could', ""'ve"", 'put', 'movie', 'reprise', 'animate', 'character', '.']"
Pulp Fiction,8.9,"Crime,Drama","@JanetCBrennan Best movie since Pulp Fiction. Oscars r agenda based n go w lifetime achievement or comeback narrative. Austin won vs Fraser w international voters: Foreign Press Golden Globe, UK BAFTA, Australian AACTA International, Catalonia Sant Jordi n up May 7 Irish International n Mtv","['best', 'movie', 'since', '.', 'oscars', 'r', 'agenda', 'base', 'n', 'go', 'w', 'lifetime', 'achievement', 'comeback', 'narrative', '.', 'austin', 'vs', 'fraser', 'w', 'international', 'voters', ':', 'foreign', 'press', 'golden', 'globe', ',', 'uk', 'bafta', ',', 'australian', 'aacta', 'international', ',', 'catalonia', 'sant', 'jordi', 'n', 'may', '7', 'irish', 'international', 'n', 'mtv']"
Pulp Fiction,8.9,"Crime,Drama",@CitizenFreePres This is like a scene From a Pulp Fiction type of movie,"['like', 'scene', 'type', 'movie']"
Pulp Fiction,8.9,"Crime,Drama",greatest movie ever made. pulp fiction doesn’t count,"['greatest', 'movie', 'ever', 'make', '.', '’', 'count']"
Pulp Fiction,8.9,"Crime,Drama",Pulp Fiction is a shitty movie. It is not thematically interesting or cinematographically interesting. Its not cool or aesthetic. It is totally overhyped garbage. It's like its been grandfathered in as an unquestionably good movie. Its not. It sucks.,"['shitty', 'movie', '.', 'thematically', 'interest', 'cinematographically', 'interest', '.', 'cool', 'aesthetic', '.', 'totally', 'overhyped', 'garbage', '.', ""'s"", 'like', 'grandfathered', 'unquestionably', 'good', 'movie', '.', '.', 'suck', '.']"
Pulp Fiction,8.9,"Crime,Drama","Ps: nao respondi nada relacionado a cheirar dorgas

I just got result 'pulp fiction (1994)' on quiz 'which male manipulator movie are you'. What will you get? https://t.co/7ZWM8UPhZ2 via @uquiz","['ps', ':', 'nao', 'respondi', 'nada', 'relacionado', 'cheirar', 'dorgas', 'get', 'result', ""'"", '(', '1994', ')', ""'"", 'quiz', ""'which"", 'male', 'manipulator', 'movie', ""'"", '.', 'get', '?', 'via']"
Pulp Fiction,8.9,"Crime,Drama",Why get Shaq when they could have actually casted Ving Rhames?! The voice actor who is from pulp fiction and mission impossible. Recasted one of the most iconic bits from that movie. What’s the point of making these films?! Just the name brand recognition cashgrab. #wakingup https://t.co/f88VMYd48q,"['get', 'shaq', 'could', 'actually', 'cast', 'ving', 'rhames', '?', '!', 'voice', 'actor', 'mission', 'impossible', '.', 'recast', 'one', 'iconic', 'bits', 'movie', '.', '’', 'point', 'make', 'film', '?', '!', 'name', 'brand', 'recognition', 'cashgrab', '.', 'wakingup']"
Pulp Fiction,8.9,"Crime,Drama","@MNetwork0 Genuinely awesome/sweet to see fans standing up to for Bubbles. Small character or not, its great to see he was to well received by many fans out there. Neat as hell to see of his Pulp Fiction background. Stuff like that makes the original movie even more cooler. ^-^","['genuinely', 'awesome/sweet', 'see', 'fan', 'stand', 'bubble', '.', 'small', 'character', ',', 'great', 'see', 'well', 'receive', 'many', 'fan', '.', 'neat', 'hell', 'see', 'background', '.', 'stuff', 'like', 'make', 'original', 'movie', 'even', 'cooler', '.', '^-^']"
Pulp Fiction,8.9,"Crime,Drama",I just got result 'pulp fiction (1994)' on quiz 'which male manipulator movie are you'. What will you get? https://t.co/yF4ykdQv3G via @uquiz,"['get', 'result', ""'"", '(', '1994', ')', ""'"", 'quiz', ""'which"", 'male', 'manipulator', 'movie', ""'"", '.', 'get', '?', 'via']"
Pulp Fiction,8.9,"Crime,Drama","@brainnotonyet Poor Quote of Pulp Fiction. He probably used to watch that movie when he was in college, getting high with the guy he had an unrequited crush on.","['poor', 'quote', '.', 'probably', 'use', 'watch', 'movie', 'college', ',', 'get', 'high', 'guy', 'unrequited', 'crush', '.']"
Pulp Fiction,8.9,"Crime,Drama","Let’s see what kind of person you are!
🧐what’s your favorite all time?!
1. Album (steely Dan, Katy Lied)
2. Movie (pulp fiction)
3. Game (chess)
4. Athlete (the black mamba) https://t.co/EiE7CYFl4S https://t.co/7XrdxzGZ7a","['let', '’', 'see', 'kind', 'person', '!', '’', 'favorite', 'time', '?', '!', '1.', 'album', '(', 'steely', 'dan', ',', 'katy', 'lie', ')', '2.', 'movie', '(', ')', '3.', 'game', '(', 'chess', ')', '4.', 'athlete', '(', 'black', 'mamba', ')']"
Pulp Fiction,8.9,"Crime,Drama",Pulp Fiction on TV Time https://t.co/yndWWrsdK9 https://t.co/qTg8soeV59,"['tv', 'time']"
Pulp Fiction,8.9,"Crime,Drama","Book: Salman Rushdie - Midnight's Children
Album: Pixies - Surferosa
Movie: Pulp Fiction 
Game: Football
Athlete: Jacques Kallis https://t.co/WAOTCfaJiO","['book', ':', 'salman', 'rushdie', '-', 'midnight', ""'s"", 'children', 'album', ':', 'pixies', '-', 'surferosa', 'movie', ':', 'game', ':', 'football', 'athlete', ':', 'jacques', 'kallis']"
Pulp Fiction,8.9,"Crime,Drama",@saintsam1408 reservoir dogs is my fav movie but pulp fiction is up there with it,"['reservoir', 'dog', 'fav', 'movie']"
Pulp Fiction,8.9,"Crime,Drama",I just got result 'pulp fiction (1994)' on quiz 'which male manipulator movie are you'. What will you get? https://t.co/L4BFzxcyOF vía @uquiz,"['get', 'result', ""'"", '(', '1994', ')', ""'"", 'quiz', ""'which"", 'male', 'manipulator', 'movie', ""'"", '.', 'get', '?', 'vía']"
Pulp Fiction,8.9,"Crime,Drama","i'm going to post my bad movie takes i will never fix to see how many jimmies i can rustle.

i have never seen pulp fiction","[""'m"", 'go', 'post', 'bad', 'movie', 'take', 'never', 'fix', 'see', 'many', 'jimmy', 'rustle', '.', 'never', 'see']"
Pulp Fiction,8.9,"Crime,Drama","acuradissimo nego

I just got result 'pulp fiction (1994)' on quiz 'which male manipulator movie are you'. What will you get? https://t.co/Pi7WQXJiln via @uquiz","['acuradissimo', 'nego', 'get', 'result', ""'"", '(', '1994', ')', ""'"", 'quiz', ""'which"", 'male', 'manipulator', 'movie', ""'"", '.', 'get', '?', 'via']"
Pulp Fiction,8.9,"Crime,Drama",I just got result 'pulp fiction (1994)' on quiz 'which male manipulator movie are you'. What will you get? https://t.co/djvaxpGYps via @uquiz,"['get', 'result', ""'"", '(', '1994', ')', ""'"", 'quiz', ""'which"", 'male', 'manipulator', 'movie', ""'"", '.', 'get', '?', 'via']"
Pulp Fiction,8.9,"Crime,Drama","For starters, the kind of person that baulks at such a list, for not including favourite book.. first.

So..

Book: Kurt Vonnegut - Hocus Pocus
Album: Roger Watters - Amused to Death
Movie: Pulp Fiction 
Game: Chess
Athlete: Jacques Kallis https://t.co/8ADAPxpCYD","['starters', ',', 'kind', 'person', 'baulk', 'list', ',', 'include', 'favourite', 'book', '..', 'first', '.', '..', 'book', ':', 'kurt', 'vonnegut', '-', 'hocus', 'pocus', 'album', ':', 'roger', 'watters', '-', 'amuse', 'death', 'movie', ':', 'game', ':', 'chess', 'athlete', ':', 'jacques', 'kallis']"
Pulp Fiction,8.9,"Crime,Drama",@zezex0_0 @AZCardinals The reflection is a play on the movie pulp fiction. The production team is lazy imo. https://t.co/otEfJqnrfZ,"['reflection', 'play', 'movie', '.', 'production', 'team', 'lazy', 'imo', '.']"
Pulp Fiction,8.9,"Crime,Drama",@VoteRandyFine That’s from Samuel L Jackson’s movie.  He was great. Pulp Fiction.  Who wore it better?   I’m with Sam.,"['’', 'samuel', 'l', 'jackson', '’', 'movie', '.', 'great.', '.', 'wear', 'better', '?', '’', 'sam', '.']"
Pulp Fiction,8.9,"Crime,Drama","@JonCallan @ChazPruchnicki I used to work at a movie theater, &amp; v rarely I’d get people like that at the ticket counter. We were showing INGLOURIOUS BASTERDS and a dude asked what it was. I said the new Tarantino, a WWII flick. He asked who Tarantino was, I said the PULP FICTION guy, &amp; he grunted then left","['use', 'work', 'movie', 'theater', ',', '&', 'amp', ';', 'v', 'rarely', '’', 'get', 'people', 'like', 'ticket', 'counter', '.', 'show', 'inglourious', 'basterds', 'dude', 'ask', '.', 'say', 'new', 'tarantino', ',', 'wwii', 'flick', '.', 'ask', 'tarantino', ',', 'say', 'guy', ',', '&', 'amp', ';', 'grunt', 'leave']"
Pulp Fiction,8.9,"Crime,Drama",@VoteRandyFine I’ve seen that movie too. Pulp Fiction is a classic. I like @SamuelLJackson version better though. https://t.co/lKpZlDWCdB,"['’', 'see', 'movie', '.', 'classic', '.', 'like', 'version', 'better', 'though', '.']"
Pulp Fiction,8.9,"Crime,Drama",@VoteRandyFine Steal the best line out of the Movie Pulp Fiction. Please. Samuel L Jackson said it better. Just a weak man,"['steal', 'best', 'line', 'movie', '.', 'please', '.', 'samuel', 'l', 'jackson', 'say', 'better', '.', 'weak', 'man']"
Pulp Fiction,8.9,"Crime,Drama",@TessPlease2010 Pulp Fiction.  The immediate violence was very distasteful.  I understand that it is an acclaimed movie but the violence was quite excessive.,"['.', 'immediate', 'violence', 'distasteful', '.', 'understand', 'acclaim', 'movie', 'violence', 'quite', 'excessive', '.']"
Pulp Fiction,8.9,"Crime,Drama",I just got result 'pulp fiction (1994)' on quiz 'which male manipulator movie are you'. What will you get? https://t.co/kYybkf9ht4 via @uquiz,"['get', 'result', ""'"", '(', '1994', ')', ""'"", 'quiz', ""'which"", 'male', 'manipulator', 'movie', ""'"", '.', 'get', '?', 'via']"
Pulp Fiction,8.9,"Crime,Drama",@cheapcigsrry You’ve never seen pulp fiction that’s like movie 101,"['’', 'never', 'see', '’', 'like', 'movie', '101']"
Pulp Fiction,8.9,"Crime,Drama","💀💀💀

I just got result 'pulp fiction (1994)' on quiz 'which male manipulator movie are you'. What will you get? https://t.co/tWj7S3Vkn2 via @uquiz","['get', 'result', ""'"", '(', '1994', ')', ""'"", 'quiz', ""'which"", 'male', 'manipulator', 'movie', ""'"", '.', 'get', '?', 'via']"
Pulp Fiction,8.9,"Crime,Drama","@Gibboanxious “My Personal Top 1 Movie of All Time: 

Pulp Fiction”

— @DirtyDMantell https://t.co/DWvXqrYSpB","['“', 'personal', 'top', '1', 'movie', 'time', ':', '”', '—']"
Pulp Fiction,8.9,"Crime,Drama",All right. Gimme three grams of madman. Okay. | Quotes with Sound Clips from Pulp Fiction | Gangster Movie Sound Clips https://t.co/XBdqAnQ1fY,"['right', '.', 'gim', 'three', 'grams', 'madman', '.', 'okay', '.', '|', 'quote', 'sound', 'clip', '|', 'gangster', 'movie', 'sound', 'clip']"
Pulp Fiction,8.9,"Crime,Drama","@joelrwilliams1 @GlamAmor Some sources say it is the PULP FICTION diner, others say it was a diner owned by the same family. So glad you got back there!!!! Here it is in another movie: https://t.co/RyqdXSTb6v","['source', 'say', 'diner', ',', 'others', 'say', 'diner', 'own', 'family', '.', 'glad', 'get', 'back', '!', '!', '!', '!', 'another', 'movie', ':']"
Pulp Fiction,8.9,"Crime,Drama",I just got result 'pulp fiction (1994)' on quiz 'which male manipulator movie are you'. What will you get? https://t.co/XUVHwyavcB via @uquiz https://t.co/KMoVw3Is0l,"['get', 'result', ""'"", '(', '1994', ')', ""'"", 'quiz', ""'which"", 'male', 'manipulator', 'movie', ""'"", '.', 'get', '?', 'via']"
Pulp Fiction,8.9,"Crime,Drama",I just got result 'pulp fiction (1994)' on quiz 'which male manipulator movie are you'. What will you get? https://t.co/yTvJ6sLxKG via @uquiz,"['get', 'result', ""'"", '(', '1994', ')', ""'"", 'quiz', ""'which"", 'male', 'manipulator', 'movie', ""'"", '.', 'get', '?', 'via']"
Pulp Fiction,8.9,"Crime,Drama",@baztier_ I just got result 'pulp fiction (1994)' on quiz 'which male manipulator movie are you'. What will you get? https://t.co/EWh0NQjTw4 via @uquiz,"['get', 'result', ""'"", '(', '1994', ')', ""'"", 'quiz', ""'which"", 'male', 'manipulator', 'movie', ""'"", '.', 'get', '?', 'via']"
Pulp Fiction,8.9,"Crime,Drama",I just got result 'pulp fiction (1994)' on quiz 'which male manipulator movie are you'. What will you get? https://t.co/OD5prhS1hQ via @uquiz,"['get', 'result', ""'"", '(', '1994', ')', ""'"", 'quiz', ""'which"", 'male', 'manipulator', 'movie', ""'"", '.', 'get', '?', 'via']"
Pulp Fiction,8.9,"Crime,Drama","@PimpMasterYoda1 I left after “Death Proof”… because the theater I went to that movie was the second feature. 😉 Besides, I saw “Pulp Fiction” so I kinda knew what I was getting into.","['leave', '“', 'death', 'proof', '”', '…', 'theater', 'go', 'movie', 'second', 'feature', '.', 'besides', ',', 'saw', '“', '”', 'kinda', 'know', 'get', '.']"
Pulp Fiction,8.9,"Crime,Drama","""The nerd-sexy coming-of-age tale the Internet age so desperately needs."" - @latimes

SLASH is the erotic fan fiction/coming-of-age comedy you've been waiting for.  If you were waiting for such a movie (which you should).

Now streaming on @midnight_pulp! https://t.co/9H8nRdnQA8","['``', 'nerd-sexy', 'coming-of-age', 'tale', 'internet', 'age', 'desperately', 'need', '.', ""''"", '-', 'slash', 'erotic', 'fan', 'fiction/coming-of-age', 'comedy', ""'ve"", 'wait', '.', 'wait', 'movie', '(', ')', '.', 'stream', '!']"
Pulp Fiction,8.9,"Crime,Drama",@Nature_and_Race Lol. It would figure that you’d love the nod to fascism in the book. Heinlein is great. I’m glad you’ve finally gotten around to reading him but the movie captures the pulp fiction aspect that made the book a true juvenile/young adult hit. Maybe some Robert E. Howard now?,"['lol', '.', 'would', 'figure', '’', 'love', 'nod', 'fascism', 'book', '.', 'heinlein', 'great', '.', '’', 'glad', '’', 'finally', 'get', 'around', 'read', 'movie', 'capture', 'aspect', 'make', 'book', 'true', 'juvenile/young', 'adult', 'hit', '.', 'maybe', 'robert', 'e.', 'howard', '?']"
Pulp Fiction,8.9,"Crime,Drama",I just got result 'pulp fiction (1994)' on quiz 'which male manipulator movie are you'. What will you get? https://t.co/xT0DFMzUIE via @uquiz,"['get', 'result', ""'"", '(', '1994', ')', ""'"", 'quiz', ""'which"", 'male', 'manipulator', 'movie', ""'"", '.', 'get', '?', 'via']"
Pulp Fiction,8.9,"Crime,Drama",@UncleHotep Samuel Jackson should be in first place area. Pulp Fiction was a one of a kind movie. He was superb.,"['samuel', 'jackson', 'first', 'place', 'area', '.', 'one', 'kind', 'movie', '.', 'superb', '.']"
Pulp Fiction,8.9,"Crime,Drama",@Esqueer_ lol the bible quote from pulp fiction? it was made up for the movie,"['lol', 'bible', 'quote', '?', 'make', 'movie']"
Pulp Fiction,8.9,"Crime,Drama",I just got result 'pulp fiction (1994)' on quiz 'which male manipulator movie are you'. What will you get? https://t.co/RPF9JcDsDM via @uquiz,"['get', 'result', ""'"", '(', '1994', ')', ""'"", 'quiz', ""'which"", 'male', 'manipulator', 'movie', ""'"", '.', 'get', '?', 'via']"
Pulp Fiction,8.9,"Crime,Drama","i need to know your fave movie(s)

mine is:
if i stay
pulp fiction 
clouds","['need', 'know', 'fave', 'movie', '(', ')', 'mine', ':', 'stay', 'cloud']"
Pulp Fiction,8.9,"Crime,Drama",I just got result 'pulp fiction (1994)' on quiz 'which male manipulator movie are you'. What will you get? https://t.co/m7E0xKBhST,"['get', 'result', ""'"", '(', '1994', ')', ""'"", 'quiz', ""'which"", 'male', 'manipulator', 'movie', ""'"", '.', 'get', '?']"
Pulp Fiction,8.9,"Crime,Drama",I just got result 'pulp fiction (1994)' on quiz 'which male manipulator movie are you'. What will you get? https://t.co/7WPhFUvpyK via @uquiz,"['get', 'result', ""'"", '(', '1994', ')', ""'"", 'quiz', ""'which"", 'male', 'manipulator', 'movie', ""'"", '.', 'get', '?', 'via']"
Pulp Fiction,8.9,"Crime,Drama",@durerus @Hensel65003504 @FBlindow My fav. Movie of all times (pulp fiction),"['fav', '.', 'movie', 'time', '(', ')']"
Pulp Fiction,8.9,"Crime,Drama","@Dr_AmerZeidan Being a doctor has ruined my movie experience in many cases. Pulp fiction luckily is not one of them, just too brilliant to be too realistic about it...","['doctor', 'ruin', 'movie', 'experience', 'many', 'case', '.', 'luckily', 'one', ',', 'brilliant', 'realistic', '...']"
Pulp Fiction,8.9,"Crime,Drama","The Goonies. Greatest movie ever made????? I love movies ,The green mile ,Shawshank redemption.  Pulp fiction, kill bill ? Whats your fave???","['goonies', '.', 'greatest', 'movie', 'ever', 'make', '?', '?', '?', '?', '?', 'love', 'movies', ',', 'green', 'mile', ',', 'shawshank', 'redemption', '.', ',', 'kill', 'bill', '?', 'whats', 'fave', '?', '?', '?']"
12 Angry Men,9.0,"Crime,Drama","50's classic Rebel Without a Cause is released on 4K today, and what a great release it is, excellent movie too, I really enjoyed this. James Dean and Natalie Wood are simply excellent. 12 Angry Men, is another classic and a superb movie, along with Serpico, also released by Kino… https://t.co/7mzzug7tJI https://t.co/32PBnzv9Lw","['50', ""'s"", 'classic', 'rebel', 'without', 'cause', 'release', '4k', 'today', ',', 'great', 'release', ',', 'excellent', 'movie', ',', 'really', 'enjoy', '.', 'jam', 'dean', 'natalie', 'wood', 'simply', 'excellent', '.', ',', 'another', 'classic', 'superb', 'movie', ',', 'along', 'serpico', ',', 'also', 'release', 'kino…']"
12 Angry Men,9.0,"Crime,Drama","Would highly recommend the movie 12 Angry Men. One of my personal favorites. Its pretty old, in black and white. It demonstrates how one man has the power to make a difference, even when faced with opposition, the odds against him. Its on Tubi now","['would', 'highly', 'recommend', 'movie', '.', 'one', 'personal', 'favorites', '.', 'pretty', 'old', ',', 'black', 'white', '.', 'demonstrate', 'one', 'man', 'power', 'make', 'difference', ',', 'even', 'face', 'opposition', ',', 'odds', '.', 'tubi']"
12 Angry Men,9.0,"Crime,Drama","12 Angry Men but one of the them is a Muppet. 🤣

@nickfloats this could be a great prompt thread --
 ""(MOVIE) but one of them is a Muppet"" 😅 https://t.co/LcQqchjKqD","['one', 'muppet', '.', 'could', 'great', 'prompt', 'thread', '--', '``', '(', 'movie', ')', 'one', 'muppet', ""''""]"
12 Angry Men,9.0,"Crime,Drama","First time watch last night. 12 Angry Men (1957) and boy howdy, does this movie go down smooth… https://t.co/lpqyrryNH2","['first', 'time', 'watch', 'last', 'night', '.', '(', '1957', ')', 'boy', 'howdy', ',', 'movie', 'go', 'smooth…']"
12 Angry Men,9.0,"Crime,Drama","@davidcinema I’ll go with 12 Angry Men, Sidney Lumet, first movie that came to my mind.","['’', 'go', ',', 'sidney', 'lumet', ',', 'first', 'movie', 'come', 'mind', '.']"
12 Angry Men,9.0,"Crime,Drama","@MarioNawfal You should research, the movie, 12 angry men. And then show it to her class and have everybody write a essay.","['research', ',', 'movie', ',', '.', 'show', 'class', 'everybody', 'write', 'essay', '.']"
12 Angry Men,9.0,"Crime,Drama","@TheZanetta @solidadvice1981 The movie, 12 Angry Men.  Ever watch it? Charlatan Heston played juror #8- he was dynamic on the jury. Helped the jury navigate through their bias to deliver a just verdict. 

That’s you.","['movie', ',', '.', 'ever', 'watch', '?', 'charlatan', 'heston', 'play', 'juror', '8-', 'dynamic', 'jury', '.', 'help', 'jury', 'navigate', 'bias', 'deliver', 'verdict', '.', '’', '.']"
12 Angry Men,9.0,"Crime,Drama",Was watching Judgment at Nuremberg (1961) and annaya came to my room and asked 'what are you watching? Oh 12 angry men?' I was like do you think every black and white movie in a courtroom would be that??? He says no i thought it's that coz you're so basic and i was so ???!?😭,"['watch', 'judgment', 'nuremberg', '(', '1961', ')', 'annaya', 'come', 'room', 'ask', ""'what"", 'watch', '?', 'oh', '?', ""'"", 'like', 'think', 'every', 'black', 'white', 'movie', 'courtroom', 'would', '?', '?', '?', 'say', 'think', ""'s"", 'coz', ""'re"", 'basic', '?', '?', '?', '!', '?']"
12 Angry Men,9.0,"Crime,Drama","Loved hearing Ed Begley, Jr., talk about his father and 12 Angry Men (1957). He said it has ""one of the greatest casts of any movie I've ever seen in my entire life."" Agreed! #TCMFF https://t.co/5YhiDh672a","['love', 'hear', 'ed', 'begley', ',', 'jr.', ',', 'talk', 'father', '(', '1957', ')', '.', 'say', '``', 'one', 'greatest', 'cast', 'movie', ""'ve"", 'ever', 'see', 'entire', 'life', '.', ""''"", 'agree', '!', 'tcmff']"
12 Angry Men,9.0,"Crime,Drama",@EmiliaPictures_ W! Miss 12 angry men but Spider-Verse is my favorite movie ever,"['w', '!', 'miss', 'spider-verse', 'favorite', 'movie', 'ever']"
12 Angry Men,9.0,"Crime,Drama","12 Angry Men (1957)

To make a movie like this during the time period they did was revolutionary.

The message of this film holds up hauntingly true even today. The performances across the board are inspiring as well.

I’ve watched this so many times and love it more each watch. https://t.co/nNes5KoFZj","['(', '1957', ')', 'make', 'movie', 'like', 'time', 'period', 'revolutionary', '.', 'message', 'film', 'hold', 'hauntingly', 'true', 'even', 'today', '.', 'performances', 'across', 'board', 'inspire', 'well', '.', '’', 'watch', 'many', 'time', 'love', 'watch', '.']"
12 Angry Men,9.0,"Crime,Drama","@ghweldon Ah, 12 Angry Men. A great movie.","['ah', ',', '.', 'great', 'movie', '.']"
12 Angry Men,9.0,"Crime,Drama",@NathanMackBrown Remember the movie 12 angry men?,"['remember', 'movie', '?']"
12 Angry Men,9.0,"Crime,Drama",God bless the woman who recommended this 97 mins 1957 movie.  (12 angry men).,"['god', 'bless', 'woman', 'recommend', '97', 'mins', '1957', 'movie', '.', '(', ')', '.']"
12 Angry Men,9.0,"Crime,Drama","@james37144 @SteveDeaceShow No 12 Angry Men , old timeless classic  movie had all Star Cast. Perfect blend of actors &amp; character actors which included Fonda, Cobb, Klugman, Begley etc.   

That being said really enjoyed acting performances of Sean Patrick Flannery &amp; Jordan Belfi in Nefarious.
Go see it","[',', 'old', 'timeless', 'classic', 'movie', 'star', 'cast', '.', 'perfect', 'blend', 'actors', '&', 'amp', ';', 'character', 'actors', 'include', 'fonda', ',', 'cobb', ',', 'klugman', ',', 'begley', 'etc', '.', 'say', 'really', 'enjoy', 'act', 'performances', 'sean', 'patrick', 'flannery', '&', 'amp', ';', 'jordan', 'belfi', 'nefarious', '.', 'go', 'see']"
12 Angry Men,9.0,"Crime,Drama",@NWRob3 @SteveDeaceShow Saw it last night. This movie executed (pardon the pun) just like “12 Angry Men” riveting you to the screen to uncover the next shoe drop and locking you in to the reality of the real battle at hand.,"['saw', 'last', 'night', '.', 'movie', 'execute', '(', 'pardon', 'pun', ')', 'like', '“', '”', 'rivet', 'screen', 'uncover', 'next', 'shoe', 'drop', 'lock', 'reality', 'real', 'battle', 'hand', '.']"
12 Angry Men,9.0,"Crime,Drama","@LEBassett Would make that ""12 angry men"" movie much shorter though.","['would', 'make', '``', ""''"", 'movie', 'much', 'shorter', 'though', '.']"
12 Angry Men,9.0,"Crime,Drama","@jehlimus ""12 angry men"". A relevant movie and a must watch.","['``', ""''"", '.', 'relevant', 'movie', 'must', 'watch', '.']"
12 Angry Men,9.0,"Crime,Drama","i didnt think 12 angry men in a room could entertain me for as long as this movie did, great stuff yk https://t.co/u0Mygc89fM","['didnt', 'think', 'room', 'could', 'entertain', 'long', 'movie', ',', 'great', 'stuff', 'yk']"
12 Angry Men,9.0,"Crime,Drama","@waldville hey man the meeting movie is one of my favorite genres: 12 ANGRY MEN, SHIN GODZILLA, MARGIN CALL, WAR ROOM, EYE IN THE SKY, TOO BIG TO FAIL, THE MINISTER, HIGH FLYING BIRD, ...","['hey', 'man', 'meet', 'movie', 'one', 'favorite', 'genres', ':', ',', 'shin', 'godzilla', ',', 'margin', 'call', ',', 'war', 'room', ',', 'eye', 'sky', ',', 'big', 'fail', ',', 'minister', ',', 'high', 'fly', 'bird', ',', '...']"
12 Angry Men,9.0,"Crime,Drama","@SeanFennessey love the Rewatchables! Currently listening to Glengarry Glen Ross. Not to pick nits, but 12 Angry Men was first a TV movie, then a feature, then a play. It just so happens to be my favorite script. Love the stuff you all are doing. Please keep up the great work!","['love', 'rewatchables', '!', 'currently', 'listen', 'glengarry', 'glen', 'ross', '.', 'pick', 'nits', ',', 'first', 'tv', 'movie', ',', 'feature', ',', 'play', '.', 'happen', 'favorite', 'script', '.', 'love', 'stuff', '.', 'please', 'keep', 'great', 'work', '!']"
12 Angry Men,9.0,"Crime,Drama","Hollywood is just too lazy with their stories these that it makes me sick.

When was the last time you saw a movie like ""Law abiding citizen, The usual suspects, 12 Angry Men, Scary movie etc?

Movies these days just are just a bloody waste if time for the most part","['hollywood', 'lazy', 'stories', 'make', 'sick', '.', 'last', 'time', 'saw', 'movie', 'like', '``', 'law', 'abide', 'citizen', ',', 'usual', 'suspect', ',', ',', 'scary', 'movie', 'etc', '?', 'movies', 'days', 'bloody', 'waste', 'time', 'part']"
12 Angry Men,9.0,"Crime,Drama","More excellence from @KinoLorber. 12 Angry Men (1957) on 4K UHD looks amazing. Film grain resolves perfectly, and the image never looks digital. That's just great encoding! The movie isn't the brightest but still has scenes with nice subtle use of lighting. It was my first time… https://t.co/gjuOuSyMDN https://t.co/wze5bczb86","['excellence', '.', '(', '1957', ')', '4k', 'uhd', 'look', 'amaze', '.', 'film', 'grain', 'resolve', 'perfectly', ',', 'image', 'never', 'look', 'digital', '.', ""'s"", 'great', 'encode', '!', 'movie', ""n't"", 'brightest', 'still', 'scenes', 'nice', 'subtle', 'use', 'light', '.', 'first', 'time…']"
12 Angry Men,9.0,"Crime,Drama","I just saw 12 Angry Men(1997) and have to say that it is one of the best movies I think I’ve ever seen…..anyone that knows me, knows that I LOVE exposition dumps and really thrilling dialogue(game of thrones) in general. This movie was littered with these incredible little… https://t.co/ybx0W3rqt8 https://t.co/csnXg8xBFD","['saw', '(', '1997', ')', 'say', 'one', 'best', 'movies', 'think', '’', 'ever', 'seen…', '..', 'anyone', 'know', ',', 'know', 'love', 'exposition', 'dump', 'really', 'thrill', 'dialogue', '(', 'game', 'throne', ')', 'general', '.', 'movie', 'litter', 'incredible', 'little…']"
12 Angry Men,9.0,"Crime,Drama","Just watched Patterns, another good film from the 1950s I'd surprisingly never seen. Starred two of the 12 Angry Men, Ed Begley and Edward Binns. Very good little movie. https://t.co/ANse1zyQsf","['watch', 'pattern', ',', 'another', 'good', 'film', '1950s', ""'d"", 'surprisingly', 'never', 'see', '.', 'star', 'two', ',', 'ed', 'begley', 'edward', 'binns', '.', 'good', 'little', 'movie', '.']"
12 Angry Men,9.0,"Crime,Drama","the jurors debate and argue, with each revelation and twist adding to the suspense.

Overall, ""12 Angry Men"" is a classic film that showcases the power of great writing and acting. 

I'd rate it 9/10

Here is a link to see the movie on YouTube:👇
https://t.co/fJdc2H4E8D","['jurors', 'debate', 'argue', ',', 'revelation', 'twist', 'add', 'suspense', '.', 'overall', ',', '``', ""''"", 'classic', 'film', 'showcases', 'power', 'great', 'write', 'act', '.', ""'d"", 'rate', '9/10', 'link', 'see', 'movie', 'youtube', ':']"
